Valuation Date,Year,Month,Customer ID,CLTV Monetary Value,Discount
2022-01-31,2022,1,CUST_0288,1802.2001671372773,170.65977275543565
2022-01-31,2022,1,CUST_0198,4128.593511019366,383.24988516538184
2022-01-31,2022,1,CUST_0086,249.02896423476864,18.50202123624831
2022-01-31,2022,1,CUST_0814,1074.0533770363597,97.21868653897927
2022-01-31,2022,1,CUST_0591,698.7694197993362,58.02745500475094
2022-01-31,2022,1,CUST_0278,183.78813440312527,18.7373154595302
2022-01-31,2022,1,CUST_0735,384.38557279383855,33.722389839445825
2022-01-31,2022,1,CUST_0586,2981.5564682574786,294.3625341163816
2022-01-31,2022,1,CUST_0118,695.1270747548667,67.8713972815359
2022-01-31,2022,1,CUST_0503,528.6404959592319,41.31821663501888
2022-01-31,2022,1,CUST_0868,1154.6026721856927,84.03930492022683
2022-01-31,2022,1,CUST_0229,1056.2301011761347,90.19429094296272
2022-01-31,2022,1,CUST_0105,565.1939021071577,41.112934889153976
2022-01-31,2022,1,CUST_0480,290.00423118168186,22.47855010256107
2022-01-31,2022,1,CUST_0552,386.9248289127232,31.99003624486525
2022-01-31,2022,1,CUST_0009,513.6520837577682,38.803165024473536
2022-01-31,2022,1,CUST_0625,995.4347986493713,78.70177429159438
2022-01-31,2022,1,CUST_0184,301.5164675562979,23.521818179754888
2022-01-31,2022,1,CUST_0422,1481.3197094994491,109.16865322078108
2022-01-31,2022,1,CUST_0559,608.1592736354484,51.88449046622977
2022-01-31,2022,1,CUST_0699,2936.635128824315,288.43209810237965
2022-01-31,2022,1,CUST_0392,356.4866750802716,32.2528136167387
2022-01-31,2022,1,CUST_0781,873.1987930576765,73.65913521233854
2022-01-31,2022,1,CUST_0175,846.4053535461824,84.32893317049441
2022-01-31,2022,1,CUST_0189,494.3852095065795,45.730567324417244
2022-01-31,2022,1,CUST_0454,262.26988969980385,25.520369465100778
2022-01-31,2022,1,CUST_0303,373.82613018612574,36.36175435666913
2022-01-31,2022,1,CUST_0957,266.5104075270674,26.239633486164106
2022-01-31,2022,1,CUST_0296,560.9556345736872,50.599873010452114
2022-01-31,2022,1,CUST_0726,4631.616640861518,436.03949811572215
2022-01-31,2022,1,CUST_0176,421.3568761115845,38.42354082945701
2022-01-31,2022,1,CUST_0808,369.7221602474489,36.2412764237713
2022-01-31,2022,1,CUST_0256,820.2572467433131,81.68542930600492
2022-01-31,2022,1,CUST_0640,583.5478057385574,60.951086232658085
2022-01-31,2022,1,CUST_0427,267.9566766628787,21.95861107400723
2022-01-31,2022,1,CUST_0689,816.7858639622808,61.600342667370846
2022-01-31,2022,1,CUST_0827,140.81556827632093,11.235933933499611
2022-01-31,2022,1,CUST_0897,1552.1391087332618,123.74517847262462
2022-01-31,2022,1,CUST_0166,669.0367474461509,72.18976667394642
2022-01-31,2022,1,CUST_0760,82.70797311725836,8.812711339206375
2022-01-31,2022,1,CUST_0567,47.14965780970381,4.23602903205822
2022-01-31,2022,1,CUST_0105,203.87197346583636,20.451371311465756
2022-01-31,2022,1,CUST_0904,1674.3416234317883,177.66597714554734
2022-01-31,2022,1,CUST_0543,492.1804692520798,51.70272376393224
2022-01-31,2022,1,CUST_0069,204.87042178203643,15.237997285336174
2022-01-31,2022,1,CUST_0274,284.64824104458484,21.858935043404387
2022-01-31,2022,1,CUST_0887,1055.7010509432437,95.87829392883019
2022-01-31,2022,1,CUST_0074,671.6986736867481,65.4894655874175
2022-01-31,2022,1,CUST_0890,591.2512144191976,46.914325604090926
2022-01-31,2022,1,CUST_0640,288.4824712147625,29.136919529374776
2022-01-31,2022,1,CUST_0126,185.1051459390899,19.82640752175179
2022-01-31,2022,1,CUST_0010,608.8942882960595,53.19337662855023
2022-01-31,2022,1,CUST_0238,27.435160081775418,2.056745284121067
2022-01-31,2022,1,CUST_0288,420.95821518878984,41.46291298614248
2022-01-31,2022,1,CUST_0823,935.6613675678165,88.30355750886663
2022-01-31,2022,1,CUST_0782,2669.4288853471426,227.50580760642214
2022-01-31,2022,1,CUST_0373,792.947965434398,76.7428407012852
2022-01-31,2022,1,CUST_0815,481.67697713460393,40.06145897952916
2022-01-31,2022,1,CUST_0562,578.8056792591036,49.567066528824796
2022-01-31,2022,1,CUST_0481,857.7551436192687,81.02888179329767
2022-01-31,2022,1,CUST_0446,435.16678732152644,34.85296069395789
2022-01-31,2022,1,CUST_0475,504.7234728194136,48.04958373330062
2022-01-31,2022,1,CUST_0608,636.5800960524078,47.962890969140645
2022-01-31,2022,1,CUST_0278,895.0412473040789,91.56181585017048
2022-01-31,2022,1,CUST_0017,658.5479516095847,67.14578447763535
2022-01-31,2022,1,CUST_0391,54.47340452867483,4.866762427395682
2022-01-31,2022,1,CUST_0739,35.837479274083044,3.065528594940787
2022-01-31,2022,1,CUST_0392,68.0139109268779,5.1630927001134035
2022-01-31,2022,1,CUST_0650,1046.6855657754816,101.94368814391218
2022-01-31,2022,1,CUST_0966,87.08287620472561,9.273671164615514
2022-01-31,2022,1,CUST_0325,1273.059942816946,138.15443132855208
2022-01-31,2022,1,CUST_0568,100.15902500796153,8.15033844909047
2022-01-31,2022,1,CUST_0366,481.826821056095,43.2634857260823
2022-01-31,2022,1,CUST_0505,1793.8096603082224,182.07046134905193
2022-01-31,2022,1,CUST_0250,1143.5534913104757,84.62789036804824
2022-01-31,2022,1,CUST_0095,126.9416865805225,12.868073828522746
2022-01-31,2022,1,CUST_0037,1146.8151555122367,124.57810097864922
2022-01-31,2022,1,CUST_0822,289.93367465237907,27.465888154814117
2022-01-31,2022,1,CUST_0711,263.7828925378453,20.16445135506371
2022-01-31,2022,1,CUST_0939,343.9941182194361,26.8305281592402
2022-01-31,2022,1,CUST_0118,5450.158937262324,406.2884991033451
2022-01-31,2022,1,CUST_0201,218.0921833199704,16.513439963317964
2022-01-31,2022,1,CUST_0180,786.0360365184404,85.42856720834038
2022-01-31,2022,1,CUST_0424,574.3128353300561,45.78698314630108
2022-01-31,2022,1,CUST_0224,576.1064384225692,44.510195843350274
2022-01-31,2022,1,CUST_0782,333.7327895048049,35.14121535772337
2022-01-31,2022,1,CUST_0986,311.18173745828346,30.858882114799506
2022-01-31,2022,1,CUST_0925,379.81680649870043,39.20155307326905
2022-01-31,2022,1,CUST_0759,853.1042640175825,85.35954357647255
2022-01-31,2022,1,CUST_0887,71.62250493638756,5.903787324662415
2022-01-31,2022,1,CUST_0551,537.2178598832787,55.70939351163255
2022-01-31,2022,1,CUST_0858,211.89106234110506,20.013314559255452
2022-01-31,2022,1,CUST_0497,1382.436662395382,110.6550846402031
2022-01-31,2022,1,CUST_0472,135.59433646223812,12.817104117757728
2022-01-31,2022,1,CUST_0361,168.71131357731772,14.402790502953856
2022-01-31,2022,1,CUST_0435,1287.907329732601,124.37167825016749
2022-01-31,2022,1,CUST_0485,371.50287396107,29.572082086626583
2022-01-31,2022,1,CUST_0579,300.5000244419033,25.893220255198997
2022-01-31,2022,1,CUST_0146,683.4022729082707,62.026147236089905
2022-01-31,2022,1,CUST_0384,564.8897640379188,61.29536147340482
2022-01-31,2022,1,CUST_0023,312.2844913698567,25.49888046509276
2022-01-31,2022,1,CUST_0593,549.2448162325604,58.597836335664304
2022-01-31,2022,1,CUST_0126,162.47840564656406,17.610201302449504
2022-01-31,2022,1,CUST_0662,1265.8624871117358,105.66613660074132
2022-01-31,2022,1,CUST_0855,116.71541659744928,10.07425736457255
2022-01-31,2022,1,CUST_0955,191.47375222205636,20.88475485108269
2022-01-31,2022,1,CUST_0013,390.21986540427207,40.964183961202906
2022-01-31,2022,1,CUST_0479,1512.5265007160192,153.80861676404785
2022-01-31,2022,1,CUST_0673,490.64223457202263,42.61954440142455
2022-01-31,2022,1,CUST_0580,902.0496739049847,68.50594943241269
2022-01-31,2022,1,CUST_0112,281.4256056993284,28.150914917442442
2022-01-31,2022,1,CUST_0880,1039.7238748190794,104.86036023835129
2022-01-31,2022,1,CUST_0216,275.25034818262026,22.387102445693227
2022-01-31,2022,1,CUST_0101,188.1401730565681,16.19194068375073
2022-01-31,2022,1,CUST_0552,2562.9530729276485,223.86727057059
2022-01-31,2022,1,CUST_0940,792.1170193216632,80.28574628510978
2022-01-31,2022,1,CUST_0616,199.6618639312573,21.34569435059269
2022-01-31,2022,1,CUST_0783,279.5636657344543,24.81368758374295
2022-01-31,2022,1,CUST_0277,410.484851370721,38.23832636141302
2022-01-31,2022,1,CUST_0584,638.6445956175675,59.04564494136563
2022-01-31,2022,1,CUST_0739,330.98853800223867,31.053448952378744
2022-01-31,2022,1,CUST_0004,269.58492806126753,20.005975087869068
2022-01-31,2022,1,CUST_0493,114.27825463689425,11.010838720960153
2022-01-31,2022,1,CUST_0320,802.4295239682427,83.69614781033546
2022-01-31,2022,1,CUST_0637,449.80720136332377,42.64114606641758
2022-01-31,2022,1,CUST_0059,1035.9547022220154,109.48706666616503
2022-01-31,2022,1,CUST_0574,256.4960247065541,25.315693015327952
2022-01-31,2022,1,CUST_0505,324.35227680984997,27.67000883007309
2022-01-31,2022,1,CUST_0475,37.99043639226901,2.963337741653756
2022-01-31,2022,1,CUST_0815,1448.3904943296734,110.64009126889735
2022-01-31,2022,1,CUST_0761,1611.021767546327,152.51376540142084
2022-01-31,2022,1,CUST_0455,663.9032681431364,62.877033513913155
2022-01-31,2022,1,CUST_0513,297.62575071762956,27.50713047855877
2022-01-31,2022,1,CUST_0988,398.2097795047774,32.240429198841525
2022-01-31,2022,1,CUST_0449,141.61797724666,11.316866061277548
2022-01-31,2022,1,CUST_0720,184.43584829971385,13.681808271909789
2022-01-31,2022,1,CUST_0694,102.54205290725565,11.065886968993759
2022-01-31,2022,1,CUST_0723,282.99866013967437,23.182935437111144
2022-01-31,2022,1,CUST_0310,102.07967503453752,10.032030594410053
2022-01-31,2022,1,CUST_0292,196.83665896640866,20.28729610314695
2022-01-31,2022,1,CUST_0677,996.9562433755557,101.64124881626715
2022-01-31,2022,1,CUST_0211,506.7044444843069,45.818708072764174
2022-01-31,2022,1,CUST_0930,123.79208698895387,9.939031432501631
2022-01-31,2022,1,CUST_0123,581.9440119469907,55.69214719926003
2022-01-31,2022,1,CUST_0591,1008.7626987845355,78.26148043097301
2022-01-31,2022,1,CUST_0818,985.0467202002266,71.87960282758087
2022-01-31,2022,1,CUST_0370,238.57388155002977,21.80142039327941
2022-01-31,2022,1,CUST_0218,216.8326233253459,16.66225695988919
2022-01-31,2022,1,CUST_0498,1493.8615586266426,142.26616916062164
2022-01-31,2022,1,CUST_0395,1673.8099159139886,152.37927641396473
2022-01-31,2022,1,CUST_0620,423.16878753955166,32.71261490224999
2022-01-31,2022,1,CUST_0428,45.93669076746367,4.8591793133420165
2022-01-31,2022,1,CUST_0065,233.08209773114916,19.3766710086972
2022-01-31,2022,1,CUST_0197,735.4282607291977,73.1641675286144
2022-01-31,2022,1,CUST_0085,325.00107151801257,28.315340960599617
2022-01-31,2022,1,CUST_0790,458.15893954909853,42.14202901402795
2022-01-31,2022,1,CUST_0676,627.5818062413747,49.40550957499188
2022-01-31,2022,1,CUST_0812,394.557573296823,38.16188262742921
2022-01-31,2022,1,CUST_0157,470.919667752026,44.96208988712721
2022-01-31,2022,1,CUST_0980,62.9532378257433,4.8629823734431294
2022-01-31,2022,1,CUST_0848,223.02777692191853,23.996685255172814
2022-01-31,2022,1,CUST_0900,156.07772201658585,11.693798908230262
2022-01-31,2022,1,CUST_0903,841.6600379292677,76.8072732052443
2022-01-31,2022,1,CUST_0155,927.857101400865,75.05720554471263
2022-01-31,2022,1,CUST_0777,344.31611305415635,34.679952006261146
2022-01-31,2022,1,CUST_0831,1114.4564571722694,113.9536471460633
2022-01-31,2022,1,CUST_0307,178.2808901673643,18.050359288901213
2022-01-31,2022,1,CUST_0338,1415.2549581343,111.26696863358258
2022-01-31,2022,1,CUST_0310,625.2968251801036,61.6551882895566
2022-01-31,2022,1,CUST_0200,424.9026853013004,32.98140708140741
2022-01-31,2022,1,CUST_0343,1826.1903146886411,134.90056056520234
2022-01-31,2022,1,CUST_0330,59.31156738931809,6.238483957117697
2022-01-31,2022,1,CUST_0778,326.9899552225686,26.875492372331887
2022-01-31,2022,1,CUST_0245,132.1021130173516,11.649029274993183
2022-01-31,2022,1,CUST_0265,266.3742975716969,24.28786283971419
2022-01-31,2022,1,CUST_0398,378.84855861864014,31.91205075538148
2022-01-31,2022,1,CUST_0890,296.92094996401573,28.377811862858735
2022-01-31,2022,1,CUST_0598,167.50563804098766,17.49139826422074
2022-01-31,2022,1,CUST_0285,150.81121289517205,14.127556247300616
2022-01-31,2022,1,CUST_0571,680.7226518220199,61.52481697955777
2022-01-31,2022,1,CUST_0464,1107.8656063335243,97.69560572132886
2022-01-31,2022,1,CUST_0027,91.9524645370431,9.909293074671213
2022-01-31,2022,1,CUST_0994,200.66239949243763,15.540978509725454
2022-01-31,2022,1,CUST_0272,2201.229292926891,181.41787954944286
2022-01-31,2022,1,CUST_0912,152.98669498609334,12.061075043784355
2022-01-31,2022,1,CUST_0810,2874.0341038563815,247.35231819736978
2022-01-31,2022,1,CUST_0601,128.12513999698606,9.798226838003778
2022-01-31,2022,1,CUST_0821,355.3764560684132,36.26595447096617
2022-01-31,2022,1,CUST_0407,1171.6170286794822,99.00051292251905
2022-01-31,2022,1,CUST_0518,291.72341544194876,27.852045767473626
2022-01-31,2022,1,CUST_0118,1989.7843105251106,181.65715391019586
2022-01-31,2022,1,CUST_0441,898.3493231805595,75.69103039612278
2022-01-31,2022,1,CUST_0560,347.6810627101916,27.769157422487666
2022-01-31,2022,1,CUST_0220,41.42524128613086,3.844189798342763
2022-01-31,2022,1,CUST_0080,48.914895602840794,4.779964605840116
2022-01-31,2022,1,CUST_0837,60.637499009616874,4.544201176565002
2022-01-31,2022,1,CUST_0283,1025.3617580486023,84.78380158380136
2022-01-31,2022,1,CUST_0777,290.79507754912373,25.56950280406709
2022-01-31,2022,1,CUST_0562,1308.7330790177007,125.44145208640093
2022-01-31,2022,1,CUST_0514,794.0596368012184,71.70763287706124
2022-01-31,2022,1,CUST_0302,575.0336677528853,61.17537288247465
2022-01-31,2022,1,CUST_0450,128.26608876958767,9.612613181735217
2022-01-31,2022,1,CUST_0994,16503.741610990324,1381.6780203962883
2022-01-31,2022,1,CUST_0915,163.88640403381717,15.974217302619023
2022-01-31,2022,1,CUST_0616,118.55040727522704,11.552335746129556
2022-01-31,2022,1,CUST_0313,338.00189683986,31.293305031486838
2022-01-31,2022,1,CUST_0614,243.34475971187024,23.43378517346192
2022-01-31,2022,1,CUST_0382,562.4241146355616,56.525795740619365
2022-01-31,2022,1,CUST_0098,514.0994191426635,51.8619772467867
2022-01-31,2022,1,CUST_0269,109.90461876160786,10.461905464595217
2022-01-31,2022,1,CUST_0662,715.2780335419311,73.56032356768317
2022-01-31,2022,1,CUST_0977,4345.859164132946,451.5428585171606
2022-01-31,2022,1,CUST_0198,767.5060727243082,75.86535442135204
2022-01-31,2022,1,CUST_0608,1937.257998324139,166.94501687340838
2022-01-31,2022,1,CUST_0425,3140.1885853333106,272.411144382856
2022-01-31,2022,1,CUST_0394,1449.7750422342185,147.35437544455124
2022-01-31,2022,1,CUST_0733,787.4258083452205,66.75057127065539
2022-01-31,2022,1,CUST_0609,242.42899201262023,20.148500784873953
2022-01-31,2022,1,CUST_0734,1016.1763472564943,79.10652708351961
2022-01-31,2022,1,CUST_0121,2074.661245027189,152.4904060630511
2022-01-31,2022,1,CUST_0846,228.77747998928285,18.252212875347226
2022-01-31,2022,1,CUST_0403,131.14915205592285,10.37009818740972
2022-01-31,2022,1,CUST_0174,916.1323811128927,98.9745082655231
2022-01-31,2022,1,CUST_0927,1351.904840065334,140.43585084153915
2022-01-31,2022,1,CUST_0466,175.40069697581964,14.703509539534972
2022-01-31,2022,1,CUST_0824,986.6125529735815,107.00281669942294
2022-01-31,2022,1,CUST_0838,945.0429348890071,86.34127634059965
2022-01-31,2022,1,CUST_0603,599.0981230855967,61.5458529796157
2022-01-31,2022,1,CUST_0596,1219.2156811131974,99.47628046559028
2022-01-31,2022,1,CUST_0636,594.2736629439244,52.27031857278406
2022-01-31,2022,1,CUST_0442,157.01750801954452,14.648234313240724
2022-01-31,2022,1,CUST_0839,163.27816063745027,14.981668582394658
2022-01-31,2022,1,CUST_0192,1692.9344297729986,166.65679629867927
2022-01-31,2022,1,CUST_0230,249.62190238304396,26.622273209418967
2022-01-31,2022,1,CUST_0786,323.34900835863516,29.79142731370173
2022-01-31,2022,1,CUST_0325,904.5409049874186,92.83362093563831
2022-01-31,2022,1,CUST_0216,109.51557577494351,11.16093883070872
2022-01-31,2022,1,CUST_0856,604.0485188322727,63.76464650766836
2022-01-31,2022,1,CUST_0078,6930.504388614282,715.7792733672529
2022-01-31,2022,1,CUST_0310,702.3796055489199,75.80824586277464
2022-01-31,2022,1,CUST_0841,286.8215081240455,25.27263342303942
2022-01-31,2022,1,CUST_0766,2538.7096188493374,194.0582511664465
2022-01-31,2022,1,CUST_0012,397.8631900351799,38.59634831998043
2022-01-31,2022,1,CUST_0132,81.59145398239717,6.4582536562084725
2022-01-31,2022,1,CUST_0811,487.2187768697594,49.95249463535827
2022-01-31,2022,1,CUST_0980,375.39429028926673,29.705170881490623
2022-01-31,2022,1,CUST_0172,742.7481286179716,64.95785620025713
2022-01-31,2022,1,CUST_0510,428.62686563275565,34.53965492699033
2022-01-31,2022,1,CUST_0502,231.76590151889647,21.61305722714808
2022-01-31,2022,1,CUST_0351,746.1000185512047,67.03470240222663
2022-01-31,2022,1,CUST_0580,159.3559969245941,17.084478042707637
2022-01-31,2022,1,CUST_0226,595.4045064766752,58.759977597281186
2022-01-31,2022,1,CUST_0475,188.4782079840638,15.90402163839476
2022-01-31,2022,1,CUST_0445,758.285239514241,70.40097926211959
2022-01-31,2022,1,CUST_0814,218.15648176259577,19.190005590176618
2022-01-31,2022,1,CUST_0003,231.29663744256337,18.68862034417636
2022-01-31,2022,1,CUST_0762,462.6960552100779,39.4815990275437
2022-01-31,2022,1,CUST_0925,3157.4317634348063,286.99174562284765
2022-01-31,2022,1,CUST_0645,984.564379078692,94.00184357386259
2022-01-31,2022,1,CUST_0917,671.0782663299841,58.410598032156905
2022-01-31,2022,1,CUST_0198,314.743031829768,26.552798631151397
2022-01-31,2022,1,CUST_0244,286.99116829408456,23.13374247038578
2022-01-31,2022,1,CUST_0828,112.62355402183003,11.804908447232803
2022-01-31,2022,1,CUST_0416,176.91028006133135,19.167360037259456
2022-01-31,2022,1,CUST_0277,234.55007351487032,25.000629996948287
2022-01-31,2022,1,CUST_0116,729.3433026226206,79.42559222608948
2022-01-31,2022,1,CUST_0334,106.56930716038907,9.112751963470243
2022-01-31,2022,1,CUST_0380,2479.2759217933562,262.9811582317994
2022-01-31,2022,1,CUST_0085,28.421721055412387,2.7441479406254423
2022-01-31,2022,1,CUST_0989,600.325241345429,46.08305585596946
2022-01-31,2022,1,CUST_0579,1525.715039168791,161.64249720968454
2022-01-31,2022,1,CUST_0283,316.16903070491935,23.38973495342019
2022-01-31,2022,1,CUST_0225,153.04653725526046,16.422217458419222
2022-01-31,2022,1,CUST_0181,1630.8792740002748,136.1644073879577
2022-01-31,2022,1,CUST_0729,181.7312043525051,17.913214443121152
2022-01-31,2022,1,CUST_0675,206.46003155280582,15.36457128772158
2022-01-31,2022,1,CUST_0905,134.38813316479295,14.43251970634442
2022-01-31,2022,1,CUST_0586,1152.7281766886472,96.89685131834467
2022-01-31,2022,1,CUST_0765,425.5588707246786,39.015554192768796
2022-01-31,2022,1,CUST_0818,444.3734782830714,43.97577384449322
2022-01-31,2022,1,CUST_0442,1882.1284817647793,162.27541099548068
2022-01-31,2022,1,CUST_0031,183.6697031042475,15.079223837439374
2022-01-31,2022,1,CUST_0043,71.12704611351073,5.580367591231632
2022-01-31,2022,1,CUST_0858,150.5181644102878,15.709036572833101
2022-01-31,2022,1,CUST_0879,110.48654973164604,9.027324002039057
2022-01-31,2022,1,CUST_0607,1165.122430030855,85.39120191756949
2022-01-31,2022,1,CUST_0790,1311.0245913630465,113.28335548842408
2022-01-31,2022,1,CUST_0722,136.56996862299275,13.29511668686012
2022-01-31,2022,1,CUST_0715,217.1855278572695,20.551510578415417
2022-01-31,2022,1,CUST_0241,1928.8787524073698,202.72682792884126
2022-01-31,2022,1,CUST_0676,245.65453747859206,23.10915408491769
2022-01-31,2022,1,CUST_0483,1192.7294617479165,101.04772852740491
2022-01-31,2022,1,CUST_0436,275.4533147759128,21.524259271880712
2022-01-31,2022,1,CUST_0841,501.5799414692074,53.10760536183549
2022-01-31,2022,1,CUST_0358,272.01445003965597,21.55986355730121
2022-01-31,2022,1,CUST_0346,519.7198911336698,40.29701388423253
2022-01-31,2022,1,CUST_0745,378.0886114361511,40.90875048903494
2022-01-31,2022,1,CUST_0257,355.93319811624656,36.53415366140882
2022-01-31,2022,1,CUST_0900,79.32279012144302,6.376218777255287
2022-01-31,2022,1,CUST_0994,1262.031942588217,97.33317935652622
2022-01-31,2022,1,CUST_0277,542.5586464568324,41.08149158114669
2022-01-31,2022,1,CUST_0853,176.87824051660098,18.38297624657636
2022-01-31,2022,1,CUST_0095,302.28142998866383,30.292822083429154
2022-01-31,2022,1,CUST_0604,341.8279522624863,37.18856779493011
2022-01-31,2022,1,CUST_0258,750.7817337577964,79.84557327688253
2022-01-31,2022,1,CUST_0354,331.46771280035176,30.958360532319805
2022-01-31,2022,1,CUST_0502,606.8369927675047,64.46660138926381
2022-01-31,2022,1,CUST_0481,482.4672121681404,44.47770293887372
2022-01-31,2022,1,CUST_0633,3475.4221851373854,358.9467826338524
2022-01-31,2022,1,CUST_0792,534.9844779808573,52.97768113308686
2022-01-31,2022,1,CUST_0673,587.533967038975,47.386184062880695
2022-01-31,2022,1,CUST_0550,649.6004907220886,62.7860082213045
2022-01-31,2022,1,CUST_0265,944.6887429662742,69.7774620233341
2022-01-31,2022,1,CUST_0509,525.4601055524815,51.514723268337484
2022-01-31,2022,1,CUST_0370,1375.667865108801,108.43151037929273
2022-01-31,2022,1,CUST_0620,205.5298026023452,17.273458371213916
2022-01-31,2022,1,CUST_0786,356.82319879225895,30.60886365876015
2022-01-31,2022,1,CUST_0798,166.54837131199554,12.175913885899995
2022-01-31,2022,1,CUST_0475,1820.6335113665184,150.30031051700587
2022-01-31,2022,1,CUST_0010,164.00758813804472,16.017466503249242
2022-01-31,2022,1,CUST_0094,641.5628858911135,61.515267454692996
2022-01-31,2022,1,CUST_0528,796.666596275462,81.43269378768312
2022-01-31,2022,1,CUST_0733,1247.5151385207766,105.51538315027328
2022-01-31,2022,1,CUST_0047,568.7829160286428,56.572908292197155
2022-01-31,2022,1,CUST_0755,236.40204209480981,23.211887118452527
2022-01-31,2022,1,CUST_0438,2204.3250984499846,180.55073375000362
2022-01-31,2022,1,CUST_0243,198.97783310758598,20.208764768773964
2022-01-31,2022,1,CUST_0502,5366.655770019866,446.36736377101465
2022-01-31,2022,1,CUST_0368,620.900173648319,50.383203370715464
2022-01-31,2022,1,CUST_0535,810.0084899559077,64.71748990264749
2022-01-31,2022,1,CUST_0603,425.2903725740381,33.2686481411048
2022-01-31,2022,1,CUST_0341,234.98781046155796,21.651389103070525
2022-01-31,2022,1,CUST_0605,67.39759802130484,6.041077406271712
2022-01-31,2022,1,CUST_0071,281.565310963881,30.323535274769696
2022-01-31,2022,1,CUST_0849,251.0019262034563,22.168178869016955
2022-01-31,2022,1,CUST_0512,2614.4833377632303,244.6014150599705
2022-01-31,2022,1,CUST_0635,212.44613327555615,18.01492467654071
2022-01-31,2022,1,CUST_0749,4527.942152267111,485.52477477888783
2022-01-31,2022,1,CUST_0506,719.0100301046774,72.68220957688222
2022-01-31,2022,1,CUST_0374,46.66897978610624,3.5250281096846323
2022-01-31,2022,1,CUST_0011,308.13046542227596,32.99038581370381
2022-01-31,2022,1,CUST_0783,178.86820438126878,16.952946054680528
2022-01-31,2022,1,CUST_0577,1081.2466224351144,104.67483005744768
2022-01-31,2022,1,CUST_0306,255.58733952111078,22.22482678004834
2022-01-31,2022,1,CUST_0490,106.59393169821217,8.154925931041788
2022-01-31,2022,1,CUST_0476,452.72616718274907,39.36474133636429
2022-01-31,2022,1,CUST_0800,292.60739137416704,23.060913996642423
2022-01-31,2022,1,CUST_0854,195.43700957696555,16.822155916502457
2022-01-31,2022,1,CUST_0955,178.63337797729264,17.78856717854764
2022-01-31,2022,1,CUST_0356,1005.2717307808078,100.92865585961303
2022-01-31,2022,1,CUST_0860,71.79007433274573,5.501027836206583
2022-01-31,2022,1,CUST_0620,627.9414627776315,52.58001668824628
2022-01-31,2022,1,CUST_0552,382.78093163381527,30.362011830781697
2022-01-31,2022,1,CUST_0796,822.7352044137052,87.02540226422828
